상가업소번호,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,지번코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,경도,위도
MA010120220809763569,본죽앤비빔밥카페,부평점,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010542E+018,1,대지,542,76,인천광역시 부평구 부평동 542-76,282373154027,인천광역시 부평구 부평문화로,51,,2.82371010010542E+024,일부,인천광역시 부평구 부평문화로 51,403859,21388,,1,,126.72181014975,37.4941661998989
MA010120220809764919,코끼리짜장,,I2,음식,I202,중식,I20201,중국집,I56121,중식 음식점업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010738E+018,1,대지,738,21,인천광역시 부평구 부평동 738-21,282373154004,인천광역시 부평구 광장로,16,,2.82371010010224E+024,부평민자역사,인천광역시 부평구 광장로 16,403825,21404,,지,,126.72335370452,37.4895656909419
MA010120220809760906,카페0307,,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010954E+018,1,대지,954,,인천광역시 부평구 부평동 954,282372008008,인천광역시 부평구 부평대로,153,,2.82371010010047E+024,부평구청역대명벨리온,인천광역시 부평구 부평대로 153,403011,21366,,2,,126.720695659653,37.5049666009408
MA010120220809748444,예센스,,M1,과학·기술,M107,본사·경영 컨설팅,M10703,경영 컨설팅업,M71531,경영 컨설팅업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010185E+018,1,대지,185,25,인천광역시 부평구 부평동 185-25,282372008007,인천광역시 부평구 경원대로,1402,,2.82371010010185E+024,프라자빌딩,인천광역시 부평구 경원대로 1402,403819,21404,,4,,126.724727701371,37.4910645684338
MA010120220809783118,씨유부평에코파인점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010738E+018,1,대지,738,45,인천광역시 부평구 부평동 738-45,282374262093,인천광역시 부평구 광장로24번길,34,,2.82371010010738E+024,에코파인,인천광역시 부평구 광장로24번길 34,403825,21404,,1,,126.726213355748,37.4898696841918
MA010120220809790279,워시프렌즈셀프빨래방부평,구청점,S2,수리·개인,S209,세탁,S20902,셀프 빨래방,S96912,가정용 세탁업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010954E+018,1,대지,954,,인천광역시 부평구 부평동 954,282372008008,인천광역시 부평구 부평대로,153,,2.82371010010047E+024,부평구청역대명벨리온,인천광역시 부평구 부평대로 153,403011,21366,,1,,126.720695659653,37.5049666009408
MA010120220809740250,머리좀혜어샵,,S2,수리·개인,S207,이용·미용,S20701,미용실,S96112,두발 미용업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010064E+018,1,대지,64,24,인천광역시 부평구 부평동 64-24,282374262614,인천광역시 부평구 원적로472번길,2,,2.82371010010064E+024,,인천광역시 부평구 원적로472번길 2,403818,21378,,,,126.718666731778,37.5031507708524
MA010120220809736676,쓰는하루,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010798E+018,1,대지,798,9,인천광역시 부평구 부평동 798-9,282374262361,인천광역시 부평구 부평대로165번길,26,,2.82371010010798E+024,미림빌라,인천광역시 부평구 부평대로165번길 26,403825,21364,,1,,126.719665106957,37.505333570786
MA010120220809860184,코어링크,,G2,소매,G208,가전·통신 소매,G20802,핸드폰 소매업,G47312,통신기기 소매업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010738E+018,1,대지,738,21,인천광역시 부평구 부평동 738-21,282373154004,인천광역시 부평구 광장로,16,,2.82371010010224E+024,부평민자역사,인천광역시 부평구 광장로 16,403825,21404,,1,,126.72335370452,37.4895656909419
MA010120220809847876,케이디파트너스,,L1,부동산,L102,부동산 서비스,L10203,부동산 중개/대리업,L68221,부동산 중개 및 대리업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010534E+018,1,대지,534,3,인천광역시 부평구 부평동 534-3,282374262095,인천광역시 부평구 광장로4번길,14,,2.82371010010534E+024,더시티뷰,인천광역시 부평구 광장로4번길 14,403859,21404,,,,126.722014673625,37.4908509847871
MA010120220809837576,서유종합관리,,N1,시설관리·임대,N102,청소·방제,N10201,건축물 일반 청소업,N74211,건축물 일반 청소업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010064E+018,1,대지,64,24,인천광역시 부평구 부평동 64-24,282374262614,인천광역시 부평구 원적로472번길,2,,2.82371010010064E+024,,인천광역시 부평구 원적로472번길 2,403818,21378,,6,,126.718666731778,37.5031507708524
MA010120220809831693,이디야부평시장역점,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010529E+018,1,대지,529,79,인천광역시 부평구 부평동 529-79,282372008008,인천광역시 부평구 부평대로,71,1,2.82371010010529E+024,,인천광역시 부평구 부평대로 71-1,403825,21388,,1,,126.722068351679,37.4977257733169
MA010120220809832501,오아저씨철판,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010738E+018,1,대지,738,21,인천광역시 부평구 부평동 738-21,282373154004,인천광역시 부평구 광장로,16,,2.82371010010224E+024,제,인천광역시 부평구 광장로 16,403825,21404,,1,,126.72335370452,37.4895656909419
MA010120220809861303,티케,,S2,수리·개인,S207,이용·미용,S20703,네일숍,S96119,기타 미용업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010954E+018,1,대지,954,,인천광역시 부평구 부평동 954,282372008008,인천광역시 부평구 부평대로,153,,2.82371010010047E+024,부평구청역대명벨리온,인천광역시 부평구 부평대로 153,403011,21366,,,,126.720695659653,37.5049666009408
MA010120220809862076,고깃느루,,I2,음식,I201,한식,I20107,돼지고기 구이/찜,I56113,한식 육류 요리 전문점,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010546E+018,1,대지,546,96,인천광역시 부평구 부평동 546-96,282374262030,인천광역시 부평구 경원대로1377번길,45,10,2.82371010010546E+024,,인천광역시 부평구 경원대로1377번길 45-10,403859,21389,,,,126.721642938127,37.4935170829484
MA010120220809804324,콩뿌리콩나물국밥부평,롯데점,I2,음식,I201,한식,I20102,국/탕/찌개류,I56111,한식 일반 음식점업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010542E+018,1,대지,542,41,인천광역시 부평구 부평동 542-41,282373154027,인천광역시 부평구 부평문화로,43,,2.82371010010542E+024,일부,인천광역시 부평구 부평문화로 43,403859,21388,,1,,126.72109778251,37.494155510239
MA010120220809810534,세미언니반영구아카데미,인천점,S2,수리·개인,S207,이용·미용,S20702,피부 관리실,S96113,피부 미용업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010539E+018,1,대지,539,2,인천광역시 부평구 부평동 539-2,282373154050,인천광역시 부평구 장제로,45,,2.82371010010539E+024,부평현대더로프트,인천광역시 부평구 장제로 45,403859,21404,,2,,126.728600338429,37.489559839947
MA010120220809926682,샴푸모텔,,I1,숙박,I101,일반 숙박,I10102,여관/모텔,I55102,여관업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010534E+018,1,대지,534,186,인천광역시 부평구 부평동 534-186,282374262095,인천광역시 부평구 광장로4번길,23,,2.82371010010534E+024,,인천광역시 부평구 광장로4번길 23,403859,21404,,,,126.721473354665,37.4904622777848
MA010120220809939786,씬네일,,S2,수리·개인,S207,이용·미용,S20703,네일숍,S96119,기타 미용업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010738E+018,1,대지,738,21,인천광역시 부평구 부평동 738-21,282373154004,인천광역시 부평구 광장로,16,,2.82371010010224E+024,부평민자역사,인천광역시 부평구 광장로 16,403825,21404,,2,,126.72335370452,37.4895656909419
MA010120220809959075,정명순의엄마,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010341E+018,1,대지,341,2,인천광역시 부평구 부평동 341-2,282374262028,인천광역시 부평구 경원대로1367번길,37,,2.82371010010341E+024,,인천광역시 부평구 경원대로1367번길 37,403819,21389,,2,,126.720751563592,37.4929923968165
MA010120220809950459,꽈백최선생,,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010529E+018,1,대지,529,80,인천광역시 부평구 부평동 529-80,282372008008,인천광역시 부평구 부평대로,67,2,2.82371010010529E+024,,인천광역시 부평구 부평대로 67-2,403825,21388,,1,,126.72209170322,37.4975276074355
MA010120220809956865,슈마커롯데마트,부평역점,G2,소매,G209,섬유·의복·신발 소매,G20910,신발 소매업,G47430,신발 소매업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010738E+018,1,대지,738,21,인천광역시 부평구 부평동 738-21,282373154004,인천광역시 부평구 광장로,16,,2.82371010010224E+024,슈마커롯데마트,인천광역시 부평구 광장로 16,403825,21404,,2,,126.72335370452,37.4895656909419
MA010120220810002888,더풋샵부평,롯데점,S2,수리·개인,S208,욕탕·신체관리,S20803,체형/비만 관리,S96129,체형 등 기타 신체 관리 서비스업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010251E+018,1,대지,251,14,인천광역시 부평구 부평동 251-14,282373154027,인천광역시 부평구 부평문화로,32,,2.82371010010251E+024,맑은샘빌딩,인천광역시 부평구 부평문화로 32,403819,21389,,7,,126.720196642549,37.4932163349288
MA010120220810009359,오늘네일고,,S2,수리·개인,S207,이용·미용,S20703,네일숍,S96119,기타 미용업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010549E+018,1,대지,549,36,인천광역시 부평구 부평동 549-36,282372008008,인천광역시 부평구 부평대로,9,,2.82371010010549E+024,문화드림빌,인천광역시 부평구 부평대로 9,403825,21389,,,,126.722575414108,37.4921046993499
MA010120220809991798,라인업PT,본점,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010185E+018,1,대지,185,8,인천광역시 부평구 부평동 185-8,282372008007,인천광역시 부평구 경원대로,1404,,2.82371010010185E+024,그랑프리빌딩,인천광역시 부평구 경원대로 1404,403819,21404,,,,126.725044773305,37.4909391661219
MA010120220809993140,새론헤어,,S2,수리·개인,S207,이용·미용,S20701,미용실,S96112,두발 미용업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010182E+018,1,대지,182,6,인천광역시 부평구 부평동 182-6,282374262094,인천광역시 부평구 광장로30번길,51,,2.82371010010182E+024,가람,인천광역시 부평구 광장로30번길 51,403819,21404,,1,,126.727476893473,37.4906654899321
MA010120220809996116,라비앙르로즈,,S2,수리·개인,S207,이용·미용,S20701,미용실,S96112,두발 미용업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010549E+018,1,대지,549,18,인천광역시 부평구 부평동 549-18,282373154027,인천광역시 부평구 부평문화로,56,,2.82371010010549E+024,,인천광역시 부평구 부평문화로 56,403825,21389,,2,,126.722478885672,37.4937443007202
MA010120220810033108,박성익법무사사무소,,M1,과학·기술,M103,법무관련 ,M10303,법무사,M71103,법무사업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010185E+018,1,대지,185,8,인천광역시 부평구 부평동 185-8,282372008007,인천광역시 부평구 경원대로,1404,,2.82371010010185E+024,그랑프리빌딩,인천광역시 부평구 경원대로 1404,403819,21404,,4,,126.725044773305,37.4909391661219
MA010120220809965403,뉴머슴,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010534E+018,1,대지,534,73,인천광역시 부평구 부평동 534-73,282374262025,인천광역시 부평구 경원대로1354번길,11,,2.82371010010534E+024,,인천광역시 부평구 경원대로1354번길 11,403859,21404,,,,126.719550694331,37.4905658499371
MA010120220809975908,손약국,,G2,소매,G215,의약·화장품 소매,G21501,약국,G47811,의약품 및 의료용품 소매업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010185E+018,1,대지,185,41,인천광역시 부평구 부평동 185-41,282372008007,인천광역시 부평구 경원대로,1414,,2.82371010010185E+024,삼미빌딩,인천광역시 부평구 경원대로 1414,403819,21404,,,,126.726062182013,37.4910136099742
MA010120220810089129,투다리부평,구청점,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010798E+018,1,대지,798,4,인천광역시 부평구 부평동 798-4,282374262361,인천광역시 부평구 부평대로165번길,10,,2.82371010010798E+024,그랑시티,인천광역시 부평구 부평대로165번길 10,403825,21364,,1,,126.720251123331,37.5058935815834
MA010120220810062316,제일,,S2,수리·개인,S206,기타 가정용품 수리,S20601,의류/이불 수선업,S95391,의복 및 기타 가정용 직물제품 수리업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010465E+018,1,대지,465,49,인천광역시 부평구 부평동 465-49,282374262424,인천광역시 부평구 부흥로267번길,25,,2.82371010010465E+024,,인천광역시 부평구 부흥로267번길 25,403819,21379,,1,,126.721234726853,37.4999042376421
MA010120220810079216,부평오므라이스,,I2,음식,I204,서양식,I20401,경양식,I56123,서양식 음식점업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010738E+018,1,대지,738,21,인천광역시 부평구 부평동 738-21,282373154004,인천광역시 부평구 광장로,16,,2.82371010010224E+024,부평민자역사,인천광역시 부평구 광장로 16,403825,21404,,1,,126.72335370452,37.4895656909419
MA010120220810108740,핑,,G2,소매,G209,섬유·의복·신발 소매,G20901,남성 의류 소매업,G47411,남자용 겉옷 소매업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.8237101001007E+018,1,대지,70,127,인천광역시 부평구 부평동 70-127,282373154027,인천광역시 부평구 부평문화로,35,,2.8237101001007E+024,,인천광역시 부평구 부평문화로 35,403713,21387,,5,,126.719573500624,37.4935392189769
MA010120220810060615,리워크오피스,,M1,과학·기술,M112,전문 디자인,M11201,인테리어 디자인업,M73201,인테리어 디자인업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010464E+018,1,대지,464,14,인천광역시 부평구 부평동 464-14,282372008008,인천광역시 부평구 부평대로,101,,2.82371010010464E+024,층리워크오피스,인천광역시 부평구 부평대로 101,403819,21379,,1,,126.721617119203,37.5004727714736
MA010120220810043638,러브스토리,,G2,소매,G209,섬유·의복·신발 소매,G20905,기타 의류 소매업,G47413,속옷 및 잠옷 소매업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010738E+018,1,대지,738,21,인천광역시 부평구 부평동 738-21,282373154004,인천광역시 부평구 광장로,16,,2.82371010010224E+024,부평민자역사,인천광역시 부평구 광장로 16,403825,21404,,2,,126.72335370452,37.4895656909419
MA010120220810041455,아키타,,I2,음식,I203,일식,I20301,일식 회/초밥,I56122,일식 음식점업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010546E+018,1,대지,546,29,인천광역시 부평구 부평동 546-29,282374262363,인천광역시 부평구 부평대로17번길,17,,2.82371010010546E+024,,인천광역시 부평구 부평대로17번길 17,403859,21389,,1,,126.721848851801,37.4928778548244
MA010120220810176669,두;부자통닭,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010542E+018,1,대지,542,21,인천광역시 부평구 부평동 542-21,282373154027,인천광역시 부평구 부평문화로,51,1,2.82371010010542E+024,,인천광역시 부평구 부평문화로 51-1,403859,21388,,1,,126.721968327434,37.4942026124366
MA010120220810173671,홀로낮과밤,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010341E+018,1,대지,341,176,인천광역시 부평구 부평동 341-176,282374262024,인천광역시 부평구 경원대로1347번길,19,,2.82371010010341E+024,,인천광역시 부평구 경원대로1347번길 19,403819,21389,,1,,126.719228623507,37.4920247124493
MA010120220810166597,이자카야만월,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010529E+018,1,대지,529,124,인천광역시 부평구 부평동 529-124,282374262379,인천광역시 부평구 부평대로63번길,10,57,2.82371010010529E+024,,인천광역시 부평구 부평대로63번길 10-57,403825,21388,,1,,126.721413062009,37.4975620491502
MA010120220810160773,안아안아,,G2,소매,G209,섬유·의복·신발 소매,G20903,유아용 의류 소매업,G47417,유아용 의류 소매업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010738E+018,1,대지,738,21,인천광역시 부평구 부평동 738-21,282373154004,인천광역시 부평구 광장로,16,,2.82371010010224E+024,부평민자역사,인천광역시 부평구 광장로 16,403825,21404,,2,,126.72335370452,37.4895656909419
MA010120220810155479,행텐주니어모다부평,,G2,소매,G209,섬유·의복·신발 소매,G20903,유아용 의류 소매업,G47417,유아용 의류 소매업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.8237101001007E+018,1,대지,70,127,인천광역시 부평구 부평동 70-127,282373154027,인천광역시 부평구 부평문화로,35,,2.8237101001007E+024,모다부평,인천광역시 부평구 부평문화로 35,403713,21387,,6,,126.719573500624,37.4935392189769
MA010120220810190224,어메이즈드,부평2호점,R1,예술·스포츠,R104,유원지·오락,R10405,기타 오락장,R91229,기타 오락장 운영업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010549E+018,1,대지,549,30,인천광역시 부평구 부평동 549-30,282374262363,인천광역시 부평구 부평대로17번길,5,,2.82371010010549E+024,,인천광역시 부평구 부평대로17번길 5,403825,21389,,1,,126.722436688348,37.4929242876023
MA010120220810200956,큐유흥주점,,I2,음식,I211,주점,I21101,일반 유흥 주점,I56211,일반 유흥 주점업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010549E+018,1,대지,549,6,인천광역시 부평구 부평동 549-6,282372008008,인천광역시 부평구 부평대로,19,1,2.82371010010549E+024,,인천광역시 부평구 부평대로 19-1,403825,21389,,1,,126.722492360429,37.4931586795383
MA010120220810191715,일공공샤브부평시장역점,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010529E+018,1,대지,529,40,인천광역시 부평구 부평동 529-40,282373000066,인천광역시 부평구 부흥로,264,,2.82371010010529E+024,동아웰빙타운,인천광역시 부평구 부흥로 264,403825,21388,,,,126.721059651077,37.498327068302
MA010120220810193038,하이얀세탁세븐일레븐부평신화점수거배달,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010534E+018,1,대지,534,73,인천광역시 부평구 부평동 534-73,282374262025,인천광역시 부평구 경원대로1354번길,11,,2.82371010010534E+024,,인천광역시 부평구 경원대로1354번길 11,403859,21404,,1,,126.719550694331,37.4905658499371
MA010120220810140780,지코바,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010182E+018,1,대지,182,52,인천광역시 부평구 부평동 182-52,282374262094,인천광역시 부평구 광장로30번길,56,1,2.82371010010182E+024,,인천광역시 부평구 광장로30번길 56-1,403819,21404,,1,,126.727726409055,37.4904588341079
